$GPRMC,000248.000,A,4741.8261,N,12220.9890,W,1.02,75.23,040115,,,A*43
$GPRMC,000754.000,A,4741.8300,N,12220.9795,W,0.19,0.00,040115,,,A*7F
$GPRMC,001251.000,A,4741.8255,N,12220.9409,W,0.45,158.04,040115,,,A*78
$GPRMC,001810.000,A,4741.8190,N,12220.9571,W,0.46,334.35,040115,,,A*7A
$GPRMC,002303.000,A,4741.8254,N,12220.9821,W,0.32,0.00,040115,,,A*72
$GPRMC,003924.000,A,4741.8202,N,12220.9671,W,0.19,315.38,040115,,,A*71
$GPRMC,004252.701,A,4741.8229,N,12220.9525,W,1.24,180.32,040115,,,A*7A
$GPRMC,005445.000,A,4741.8401,N,12220.9456,W,1.08,210.83,040115,,,A*7A
$GPRMC,011810.000,A,4741.8251,N,12220.9861,W,1.43,43.53,040115,,,A*4E
$GPRMC,012251.005,A,4741.4473,N,12220.7776,W,21.35,93.09,040115,,,A*7B
$GPRMC,012752.949,A,4741.1861,N,12219.3729,W,18.64,88.82,040115,,,A*75
$GPRMC,013255.871,A,4741.8209,N,12217.9514,W,12.86,171.21,040115,,,A*41
$GPRMC,013803.745,A,4741.7839,N,12218.0024,W,0.37,0.00,040115,,,A*7B
$GPRMC,014303.659,A,4741.7881,N,12217.9934,W,0.34,0.00,040115,,,A*75
$GPRMC,014804.571,A,4741.8633,N,12218.0726,W,0.32,0.00,040115,,,A*75
$GPRMC,015321.486,A,4741.8041,N,12218.0073,W,0.08,0.00,040115,,,A*7C
$GPRMC,015809.398,A,4741.8404,N,12217.9495,W,0.37,0.00,040115,,,A*76
$GPRMC,020315.311,A,4742.5103,N,12219.0086,W,20.04,270.39,040115,,,A*47
$GPRMC,020837.000,A,4742.5253,N,12219.4314,W,0.18,0.00,040115,,,A*75
$GPRMC,021334.000,A,4742.5297,N,12219.4312,W,0.27,204.57,040115,,,A*7A
$GPRMC,021858.000,A,4742.5273,N,12219.4470,W,0.65,285.66,040115,,,A*7F
$GPRMC,022457.000,A,4742.5324,N,12219.4288,W,0.78,307.34,040115,,,A*7D
$GPRMC,022839.000,A,4742.4923,N,12219.4572,W,0.28,289.15,040115,,,A*76
$GPRMC,023338.000,A,4742.5292,N,12219.4491,W,0.97,16.59,040115,,,A*49
$GPRMC,023859.000,A,4742.4383,N,12219.3420,W,0.53,320.82,040115,,,A*70
$GPRMC,024358.616,A,4742.5394,N,12219.4299,W,0.42,0.00,040115,,,A*73
$GPRMC,024847.529,A,4742.5549,N,12219.5354,W,11.14,271.45,040115,,,A*48
$GPRMC,025333.443,A,4742.1604,N,12220.6852,W,27.74,180.05,040115,,,A*4C
$GPRMC,032014.010,A,4741.8165,N,12220.9525,W,0.65,41.15,040115,,,A*4E
$GPRMC,032956.000,A,4741.8179,N,12220.9440,W,0.47,0.00,040115,,,A*7E
