$GPRMC,000452.650,A,4741.8258,N,12220.9617,W,0.36,0.00,050115,,,A*72
$GPRMC,000957.563,A,4741.8255,N,12220.9551,W,0.16,0.00,050115,,,A*77
$GPRMC,001457.476,A,4741.8319,N,12220.9712,W,0.01,0.00,050115,,,A*74
$GPRMC,001957.391,A,4741.8294,N,12220.9624,W,0.13,0.00,050115,,,A*74
$GPRMC,002457.303,A,4741.8278,N,12220.9699,W,0.37,0.00,050115,,,A*73
$GPRMC,003006.217,A,4741.8339,N,12220.9726,W,0.57,0.00,050115,,,A*71
$GPRMC,003458.131,A,4741.8329,N,12220.9696,W,1.02,28.14,050115,,,A*4C
$GPRMC,003959.044,A,4741.8361,N,12220.9602,W,0.86,8.57,050115,,,A*7A
$GPRMC,004506.000,A,4741.8199,N,12220.9705,W,2.16,196.52,050115,,,A*70
$GPRMC,004955.878,A,4741.8325,N,12220.9650,W,3.66,199.40,050115,,,A*73
$GPRMC,005500.761,A,4741.8308,N,12220.9661,W,3.26,219.62,050115,,,A*7B
$GPRMC,010006.000,A,4741.8276,N,12220.9517,W,0.51,214.28,050115,,,A*76
$GPRMC,010504.612,A,4741.8307,N,12220.9636,W,1.95,212.27,050115,,,A*73
$GPRMC,011009.000,A,4741.8225,N,12220.9648,W,0.67,210.58,050115,,,A*71
$GPRMC,011506.000,A,4741.8279,N,12220.9684,W,1.56,209.89,050115,,,A*75
$GPRMC,012009.353,A,4741.8316,N,12220.9613,W,0.56,0.00,050115,,,A*74
$GPRMC,012510.266,A,4741.8302,N,12220.9668,W,1.38,220.33,050115,,,A*7E
$GPRMC,013010.180,A,4741.8318,N,12220.9615,W,0.44,0.00,050115,,,A*7A
$GPRMC,013510.093,A,4741.8230,N,12220.9712,W,0.51,0.00,050115,,,A*75
$GPRMC,014016.007,A,4741.8092,N,12220.9792,W,0.91,211.94,050115,,,A*7D
$GPRMC,014509.921,A,4741.8049,N,12220.9774,W,0.81,223.22,050115,,,A*78
$GPRMC,015015.834,A,4741.8179,N,12220.9704,W,0.78,197.89,050115,,,A*7A
$GPRMC,015515.747,A,4741.8302,N,12220.9617,W,1.70,185.91,050115,,,A*7A
$GPRMC,020015.661,A,4741.8318,N,12220.9625,W,1.17,194.18,050115,,,A*76
$GPRMC,020515.575,A,4741.8388,N,12220.9625,W,0.93,204.36,050115,,,A*77
$GPRMC,021015.488,A,4741.8275,N,12220.9577,W,0.65,266.32,050115,,,A*7E
$GPRMC,021516.401,A,4741.8297,N,12220.9580,W,1.71,186.24,050115,,,A*73
$GPRMC,022021.316,A,4741.8360,N,12220.9582,W,1.60,181.99,050115,,,A*7A
$GPRMC,022522.228,A,4741.8242,N,12220.9608,W,0.74,194.32,050115,,,A*71
$GPRMC,023038.142,A,4741.8196,N,12220.9691,W,0.18,0.00,050115,,,A*7C
$GPRMC,023531.000,A,4741.8075,N,12220.9632,W,0.78,173.40,050115,,,A*75
$GPRMC,024030.000,A,4741.8106,N,12220.9658,W,0.87,149.01,050115,,,A*73
$GPRMC,024539.881,A,4741.8126,N,12220.9616,W,1.01,3.04,050115,,,A*73
$GPRMC,025028.795,A,4741.8017,N,12220.9556,W,2.04,167.87,050115,,,A*77
$GPRMC,025537.000,A,4741.8192,N,12220.9628,W,0.33,0.00,050115,,,A*78
$GPRMC,030033.622,A,4741.8357,N,12220.9615,W,0.18,0.00,050115,,,A*77
$GPRMC,030533.536,A,4741.8184,N,12220.9611,W,0.18,0.00,050115,,,A*7C
$GPRMC,031033.449,A,4741.8283,N,12220.9649,W,0.15,0.00,050115,,,A*75
$GPRMC,031533.363,A,4741.8286,N,12220.9637,W,0.53,0.00,050115,,,A*71
$GPRMC,032035.276,A,4741.8270,N,12220.9753,W,0.17,0.00,050115,,,A*7E
$GPRMC,032535.190,A,4741.8210,N,12220.9674,W,0.54,0.00,050115,,,A*75
$GPRMC,033041.104,A,4741.8235,N,12220.9792,W,0.40,0.00,050115,,,A*74
$GPRMC,033540.018,A,4741.8257,N,12220.9685,W,0.38,0.00,050115,,,A*70
$GPRMC,034039.931,A,4741.8194,N,12220.9728,W,0.44,0.00,050115,,,A*7F
$GPRMC,034540.844,A,4741.8154,N,12220.9772,W,0.79,154.12,050115,,,A*79
$GPRMC,035039.758,A,4741.8257,N,12220.9776,W,0.56,0.00,050115,,,A*7B
$GPRMC,035539.672,A,4741.8261,N,12220.9806,W,0.79,46.53,050115,,,A*43
