$GPRMC,181122.061,A,4743.0336,N,12220.6919,W,29.15,358.77,110115,,,A*40
$GPRMC,181504.975,A,4743.2666,N,12220.7958,W,0.50,0.00,110115,,,A*7E
$GPRMC,182004.889,A,4743.2630,N,12220.7979,W,1.05,51.38,110115,,,A*44
$GPRMC,182527.803,A,4743.2612,N,12220.7953,W,0.09,0.00,110115,,,A*78
$GPRMC,183004.716,A,4743.2595,N,12220.7975,W,0.42,0.00,110115,,,A*71
$GPRMC,183504.630,A,4743.2682,N,12220.8000,W,0.37,0.00,110115,,,A*72
$GPRMC,184004.544,A,4743.2710,N,12220.7898,W,0.51,12.00,110115,,,A*4F
$GPRMC,184504.458,A,4743.2639,N,12220.7928,W,0.45,316.04,110115,,,A*70
$GPRMC,185004.371,A,4742.4511,N,12220.6844,W,25.58,178.77,110115,,,A*49
$GPRMC,185512.285,A,4741.8238,N,12220.9681,W,0.75,153.95,110115,,,A*77
