$GPRMC,000152.016,A,4741.7854,N,12217.9868,W,0.28,0.00,030115,,,A*71
$GPRMC,000651.930,A,4741.7804,N,12217.9801,W,0.24,0.00,030115,,,A*7E
$GPRMC,001157.843,A,4741.7753,N,12217.9883,W,0.26,0.00,030115,,,A*7E
$GPRMC,001440.832,A,4741.7822,N,12217.9813,W,0.70,51.51,030115,,,A*48
$GPRMC,001939.747,A,4741.7823,N,12217.9846,W,0.48,0.00,030115,,,A*7C
$GPRMC,002455.000,A,4741.7365,N,12218.0291,W,0.70,35.89,030115,,,A*4F
$GPRMC,002949.000,A,4741.7560,N,12218.0070,W,0.29,0.00,030115,,,A*7A
$GPRMC,003446.611,A,4741.7785,N,12217.9105,W,0.97,246.46,030115,,,A*74
$GPRMC,003953.400,A,4741.7506,N,12217.9685,W,0.55,64.60,030115,,,A*41
$GPRMC,004451.314,A,4741.7916,N,12217.9948,W,0.73,173.11,030115,,,A*7D
$GPRMC,004958.228,A,4741.7959,N,12217.9922,W,0.40,0.00,030115,,,A*75
$GPRMC,005501.000,A,4741.7888,N,12217.9922,W,0.25,0.00,030115,,,A*72
$GPRMC,010004.000,A,4741.7497,N,12218.0111,W,0.38,331.00,030115,,,A*77
$GPRMC,010501.090,A,4741.7476,N,12217.9100,W,0.67,47.71,030115,,,A*49
$GPRMC,011003.880,A,4741.7884,N,12217.9847,W,1.01,8.36,030115,,,A*74
$GPRMC,011502.801,A,4741.7914,N,12217.9894,W,0.47,43.96,030115,,,A*49
$GPRMC,012009.708,A,4741.7982,N,12217.9830,W,0.40,0.00,030115,,,A*7C
$GPRMC,012509.621,A,4741.7977,N,12217.9881,W,0.17,0.00,030115,,,A*71
$GPRMC,013009.535,A,4741.7948,N,12217.9900,W,0.50,0.00,030115,,,A*74
$GPRMC,013509.448,A,4741.7992,N,12217.9855,W,0.30,0.00,030115,,,A*7A
$GPRMC,014015.362,A,4741.7842,N,12217.9930,W,0.29,0.00,030115,,,A*7C
$GPRMC,014516.276,A,4741.7846,N,12217.9847,W,0.48,0.00,030115,,,A*7C
$GPRMC,015016.189,A,4741.7880,N,12217.9755,W,0.71,91.48,030115,,,A*43
$GPRMC,015516.103,A,4741.7866,N,12217.9924,W,0.27,0.00,030115,,,A*73
$GPRMC,020022.016,A,4741.7887,N,12217.9933,W,0.43,0.00,030115,,,A*79
$GPRMC,020521.930,A,4741.7912,N,12217.9903,W,0.02,0.00,030115,,,A*79
$GPRMC,021021.844,A,4741.7989,N,12217.9880,W,0.30,0.00,030115,,,A*76
$GPRMC,021522.757,A,4741.7925,N,12217.9973,W,0.90,172.33,030115,,,A*78
$GPRMC,022027.671,A,4741.8040,N,12217.9941,W,0.72,83.93,030115,,,A*43
$GPRMC,022527.584,A,4741.7886,N,12217.9926,W,0.25,0.00,030115,,,A*70
$GPRMC,023027.498,A,4741.7848,N,12217.9896,W,0.42,0.00,030115,,,A*71
$GPRMC,023528.412,A,4741.7909,N,12217.9883,W,0.24,0.00,030115,,,A*79
$GPRMC,024027.325,A,4741.7861,N,12217.9861,W,0.96,20.40,030115,,,A*4B
$GPRMC,024534.239,A,4741.7911,N,12217.9795,W,0.18,0.00,030115,,,A*72
$GPRMC,025034.153,A,4741.7896,N,12217.9851,W,0.29,0.00,030115,,,A*72
$GPRMC,025534.066,A,4741.7893,N,12217.9814,W,0.30,0.00,030115,,,A*7C
$GPRMC,030033.980,A,4741.7927,N,12217.9841,W,0.48,0.00,030115,,,A*7A
$GPRMC,030533.894,A,4741.7872,N,12217.9898,W,0.28,0.00,030115,,,A*78
$GPRMC,031039.807,A,4741.7819,N,12217.9906,W,0.73,353.57,030115,,,A*7E
$GPRMC,031539.721,A,4741.7950,N,12217.9939,W,0.35,0.00,030115,,,A*75
$GPRMC,032039.634,A,4741.7951,N,12217.9797,W,0.13,0.00,030115,,,A*79
$GPRMC,032545.547,A,4741.7979,N,12217.9898,W,0.57,0.00,030115,,,A*7A
$GPRMC,033045.461,A,4741.7993,N,12217.9886,W,0.13,0.00,030115,,,A*70
$GPRMC,033545.375,A,4741.7932,N,12217.9893,W,0.17,0.00,030115,,,A*7C
$GPRMC,034052.288,A,4741.7975,N,12217.9855,W,0.51,0.00,030115,,,A*70
$GPRMC,034552.202,A,4741.8054,N,12217.9904,W,0.43,0.00,030115,,,A*74
$GPRMC,035052.115,A,4741.8030,N,12217.9965,W,1.12,11.47,030115,,,A*46
