$GPRMC,000053.000,A,4741.8338,N,12220.9555,W,0.74,220.07,100115,,,A*73
$GPRMC,000523.288,A,4741.8313,N,12220.9599,W,0.47,0.00,100115,,,A*7D
$GPRMC,001022.203,A,4741.8277,N,12220.9609,W,0.57,0.00,100115,,,A*73
$GPRMC,001522.117,A,4741.8282,N,12220.9669,W,0.15,0.00,100115,,,A*7A
$GPRMC,002023.031,A,4741.8259,N,12220.9641,W,0.62,199.19,100115,,,A*7D
$GPRMC,002522.944,A,4741.8269,N,12220.9604,W,0.48,172.44,100115,,,A*75
$GPRMC,003024.000,A,4741.8260,N,12220.9612,W,0.85,56.00,100115,,,A*46
$GPRMC,003522.771,A,4741.8250,N,12220.9640,W,0.57,182.01,100115,,,A*76
$GPRMC,004024.000,A,4741.8281,N,12220.9709,W,0.99,352.75,100115,,,A*7D
$GPRMC,004309.672,A,4741.8273,N,12220.9597,W,0.70,197.36,100115,,,A*71
$GPRMC,004813.000,A,4741.8248,N,12220.9623,W,1.04,201.40,100115,,,A*79
$GPRMC,005312.000,A,4741.8397,N,12220.9545,W,1.61,196.26,100115,,,A*7C
$GPRMC,005812.000,A,4741.8220,N,12220.9632,W,0.59,171.31,100115,,,A*7C
$GPRMC,010310.327,A,4741.8312,N,12220.9587,W,0.55,0.00,100115,,,A*73
$GPRMC,010811.241,A,4741.8255,N,12220.9614,W,0.51,0.00,100115,,,A*77
$GPRMC,011313.000,A,4741.8245,N,12220.9588,W,0.46,0.00,100115,,,A*79
$GPRMC,011813.000,A,4741.8300,N,12220.9571,W,2.34,211.54,100115,,,A*70
$GPRMC,012321.982,A,4741.8320,N,12220.9605,W,0.44,0.00,100115,,,A*7E
$GPRMC,012810.896,A,4741.8233,N,12220.9585,W,1.13,258.68,100115,,,A*79
$GPRMC,013333.000,A,4741.8328,N,12220.9602,W,0.70,336.66,100115,,,A*71
$GPRMC,013809.694,A,4741.8432,N,12220.9647,W,3.53,198.31,100115,,,A*73
$GPRMC,014314.595,A,4741.8451,N,12220.9602,W,1.52,198.63,100115,,,A*71
$GPRMC,014815.552,A,4741.8210,N,12220.9558,W,0.31,248.36,100115,,,A*75
$GPRMC,015316.465,A,4741.8112,N,12220.9636,W,1.46,335.67,100115,,,A*7D
