$GPRMC,021249.000,A,4741.6430,N,12221.3359,W,26.13,179.20,070115,,,A*40
$GPRMC,021733.984,A,4741.4423,N,12221.5399,W,0.24,0.00,070115,,,A*7A
$GPRMC,022236.000,A,4741.4822,N,12221.5851,W,0.20,0.00,070115,,,A*7A
$GPRMC,022734.811,A,4741.4482,N,12221.5475,W,0.57,161.33,070115,,,A*7F
$GPRMC,023236.725,A,4741.4279,N,12221.5419,W,0.10,0.00,070115,,,A*7C
$GPRMC,023733.639,A,4741.4476,N,12221.5471,W,0.36,0.00,070115,,,A*73
$GPRMC,024234.553,A,4741.4532,N,12221.5429,W,0.28,0.00,070115,,,A*7A
$GPRMC,024734.466,A,4741.4267,N,12221.5352,W,0.54,127.79,070115,,,A*75
$GPRMC,025234.380,A,4741.4529,N,12221.5466,W,0.15,0.00,070115,,,A*7C
$GPRMC,025735.294,A,4741.4434,N,12221.5424,W,0.17,0.00,070115,,,A*75
$GPRMC,030234.208,A,4741.4574,N,12221.5512,W,0.39,0.00,070115,,,A*7D
$GPRMC,030520.195,A,4741.4581,N,12221.5875,W,0.41,0.00,070115,,,A*71
$GPRMC,031022.000,A,4741.4558,N,12221.5481,W,0.33,33.27,070115,,,A*49
$GPRMC,031533.022,A,4741.4615,N,12221.5374,W,0.39,0.00,070115,,,A*74
$GPRMC,032021.936,A,4741.4580,N,12221.5426,W,0.12,0.00,070115,,,A*7B
$GPRMC,032521.850,A,4741.7551,N,12221.1554,W,9.16,92.86,070115,,,A*48
$GPRMC,180721.706,A,4741.8190,N,12220.6821,W,11.71,169.14,070115,,,A*47
$GPRMC,181200.000,A,4741.1969,N,12219.5418,W,18.64,90.08,070115,,,A*7E
$GPRMC,181656.000,A,4741.7415,N,12218.2051,W,18.98,87.87,070115,,,A*74
$GPRMC,182203.447,A,4741.7875,N,12217.9867,W,0.18,219.00,070115,,,A*7C
$GPRMC,182652.361,A,4741.7864,N,12217.9931,W,0.54,356.35,070115,,,A*79
$GPRMC,183153.274,A,4741.7870,N,12217.9847,W,0.28,0.00,070115,,,A*73
$GPRMC,183655.188,A,4741.7854,N,12217.9826,W,0.16,0.00,070115,,,A*7E
$GPRMC,184153.102,A,4741.7867,N,12217.9850,W,1.08,41.00,070115,,,A*40
$GPRMC,184652.016,A,4741.7888,N,12217.9865,W,0.20,0.00,070115,,,A*7B
$GPRMC,185209.930,A,4741.7961,N,12217.9788,W,0.30,25.16,070115,,,A*46
$GPRMC,185651.844,A,4741.7935,N,12217.9794,W,0.35,0.00,070115,,,A*74
$GPRMC,190153.757,A,4741.4866,N,12218.3987,W,0.11,0.00,070115,,,A*73
$GPRMC,190651.671,A,4741.4334,N,12220.1732,W,0.35,0.00,070115,,,A*70
$GPRMC,191153.585,A,4741.8258,N,12220.9623,W,0.42,0.00,070115,,,A*72
$GPRMC,191657.000,A,4741.8334,N,12220.9640,W,0.51,191.63,070115,,,A*79
$GPRMC,192213.000,A,4741.8482,N,12220.9702,W,0.15,172.14,070115,,,A*7E
$GPRMC,192659.000,A,4741.8334,N,12220.9660,W,0.31,0.00,070115,,,A*7C
$GPRMC,193217.240,A,4741.8267,N,12220.9570,W,0.51,0.00,070115,,,A*76
$GPRMC,193705.000,A,4741.8219,N,12220.9615,W,0.14,54.89,070115,,,A*4E
$GPRMC,194158.067,A,4741.8227,N,12220.9600,W,0.55,204.39,070115,,,A*76
$GPRMC,194701.000,A,4741.8299,N,12220.9669,W,0.77,152.43,070115,,,A*7A
$GPRMC,195150.886,A,4741.8238,N,12220.9612,W,0.75,218.16,070115,,,A*77
$GPRMC,195701.000,A,4741.8489,N,12220.9701,W,0.89,332.03,070115,,,A*72
$GPRMC,200220.722,A,4741.8349,N,12220.9682,W,0.31,275.63,070115,,,A*7A
$GPRMC,200657.636,A,4741.8452,N,12220.9575,W,0.59,358.98,070115,,,A*78
$GPRMC,201217.550,A,4741.8264,N,12220.9603,W,0.44,0.00,070115,,,A*78
$GPRMC,201721.463,A,4741.8308,N,12220.9602,W,0.68,240.37,070115,,,A*7F
$GPRMC,202158.377,A,4741.8354,N,12220.9628,W,0.27,0.00,070115,,,A*7E
$GPRMC,202659.291,A,4741.8233,N,12220.9602,W,0.58,209.87,070115,,,A*75
$GPRMC,202942.281,A,4741.8316,N,12220.9625,W,0.78,354.42,070115,,,A*70
$GPRMC,203440.195,A,4741.8238,N,12220.9652,W,0.27,0.00,070115,,,A*7B
$GPRMC,203943.000,A,4741.8295,N,12220.9558,W,0.43,0.00,070115,,,A*74
$GPRMC,204446.022,A,4741.8249,N,12220.9589,W,0.57,0.00,070115,,,A*73
$GPRMC,205016.000,A,4741.7976,N,12220.9649,W,0.48,0.00,070115,,,A*7A
$GPRMC,205433.853,A,4741.8296,N,12220.9595,W,0.64,80.84,070115,,,A*45
$GPRMC,205941.764,A,4741.7998,N,12220.9640,W,1.42,176.31,070115,,,A*74
$GPRMC,210435.698,A,4741.8196,N,12220.9566,W,1.95,16.93,070115,,,A*47
$GPRMC,210942.000,A,4741.8153,N,12220.9645,W,0.34,0.00,070115,,,A*71
$GPRMC,211445.505,A,4741.7975,N,12220.9632,W,1.44,187.92,070115,,,A*7A
$GPRMC,211940.419,A,4741.8317,N,12220.9647,W,0.70,223.37,070115,,,A*79
$GPRMC,212440.333,A,4741.8106,N,12220.9605,W,1.83,188.11,070115,,,A*77
$GPRMC,212952.000,A,4741.8313,N,12220.9544,W,0.21,0.00,070115,,,A*72
$GPRMC,213447.161,A,4741.8107,N,12220.9500,W,0.23,0.00,070115,,,A*79
$GPRMC,213941.074,A,4741.7978,N,12220.9506,W,0.58,191.25,070115,,,A*7C
$GPRMC,214447.988,A,4741.8049,N,12220.9352,W,0.46,0.00,070115,,,A*78
$GPRMC,214955.000,A,4741.8132,N,12220.9251,W,0.10,273.74,070115,,,A*76
$GPRMC,215446.815,A,4741.8052,N,12220.9502,W,0.49,1.34,070115,,,A*7D
