$GPRMC,191636.000,A,4741.7641,N,12217.9693,W,0.15,0.00,010115,,,A*76
$GPRMC,192009.000,A,4741.7329,N,12217.9455,W,0.61,30.97,010115,,,A*42
$GPRMC,192507.000,A,4741.7723,N,12217.9724,W,0.15,83.99,010115,,,A*47
$GPRMC,193033.375,A,4741.7909,N,12217.9801,W,0.20,330.92,010115,,,A*7D
$GPRMC,193505.289,A,4741.7812,N,12217.9747,W,1.06,145.03,010115,,,A*74
$GPRMC,194025.000,A,4741.7611,N,12217.9643,W,3.70,334.36,010115,,,A*7E
$GPRMC,194511.117,A,4741.7869,N,12217.9795,W,0.32,0.00,010115,,,A*74
$GPRMC,195150.000,A,4741.7829,N,12217.9785,W,3.13,327.41,010115,,,A*75
$GPRMC,195518.000,A,4741.7675,N,12217.9589,W,13.12,143.87,010115,,,A*4E
$GPRMC,200012.000,A,4741.7850,N,12217.9802,W,0.04,0.00,010115,,,A*75
$GPRMC,200514.000,A,4741.7875,N,12217.9634,W,1.70,316.76,010115,,,A*7D
$GPRMC,201017.684,A,4741.7698,N,12217.9586,W,0.28,110.42,010115,,,A*78
$GPRMC,201601.000,A,4741.7788,N,12217.9684,W,0.74,261.00,010115,,,A*78
$GPRMC,202035.000,A,4741.7856,N,12217.9780,W,1.41,338.78,010115,,,A*76
$GPRMC,202611.000,A,4741.7743,N,12217.9730,W,0.09,0.00,010115,,,A*7C
$GPRMC,203033.338,A,4741.7769,N,12217.9756,W,1.21,124.05,010115,,,A*72
$GPRMC,203519.000,A,4741.7877,N,12217.9804,W,1.82,162.62,010115,,,A*75
$GPRMC,204118.000,A,4741.7779,N,12217.9722,W,0.41,167.90,010115,,,A*7B
$GPRMC,204517.079,A,4741.7847,N,12217.9706,W,4.49,182.11,010115,,,A*74
$GPRMC,205200.000,A,4741.8002,N,12217.9640,W,0.13,283.54,010115,,,A*77
$GPRMC,205522.906,A,4741.7818,N,12217.9750,W,0.83,313.01,010115,,,A*72
$GPRMC,210022.820,A,4741.7920,N,12217.9749,W,1.41,340.92,010115,,,A*77
$GPRMC,210522.734,A,4741.7851,N,12217.9752,W,0.12,0.00,010115,,,A*7E
$GPRMC,211153.000,A,4741.7857,N,12217.9680,W,0.06,189.78,010115,,,A*7F
$GPRMC,211545.000,A,4741.7798,N,12217.9732,W,0.23,287.97,010115,,,A*73
$GPRMC,212038.000,A,4741.7839,N,12217.9792,W,0.94,193.23,010115,,,A*74
$GPRMC,212530.000,A,4741.7770,N,12217.9767,W,0.28,0.00,010115,,,A*7C
$GPRMC,213024.292,A,4741.7842,N,12217.9794,W,0.32,130.24,010115,,,A*79
$GPRMC,213523.208,A,4741.7805,N,12217.9793,W,0.70,200.94,010115,,,A*71
$GPRMC,214027.119,A,4741.7667,N,12217.9782,W,2.80,157.69,010115,,,A*70
$GPRMC,214539.000,A,4741.7858,N,12217.9722,W,1.30,355.53,010115,,,A*7A
$GPRMC,215050.000,A,4741.7705,N,12217.9817,W,0.33,0.00,010115,,,A*78
$GPRMC,215534.868,A,4741.7798,N,12217.9757,W,0.05,345.72,010115,,,A*74
$GPRMC,220034.782,A,4741.7861,N,12217.9730,W,0.87,171.51,010115,,,A*7A
$GPRMC,220534.696,A,4741.7751,N,12217.9737,W,0.21,0.00,010115,,,A*7F
$GPRMC,221104.609,A,4741.7790,N,12217.9737,W,0.24,0.00,010115,,,A*77
$GPRMC,221540.522,A,4741.7786,N,12217.9765,W,0.27,0.00,010115,,,A*7A
$GPRMC,222042.000,A,4741.7838,N,12217.9721,W,0.19,0.00,010115,,,A*7C
$GPRMC,222540.350,A,4741.7717,N,12217.9749,W,0.31,0.00,010115,,,A*7B
$GPRMC,223043.000,A,4741.7819,N,12217.9795,W,0.50,209.94,010115,,,A*7B
$GPRMC,223546.177,A,4741.7765,N,12217.9707,W,0.92,205.34,010115,,,A*7D
$GPRMC,224040.090,A,4741.7853,N,12217.9754,W,0.19,0.00,010115,,,A*7E
$GPRMC,224541.005,A,4741.7843,N,12217.9743,W,0.14,0.00,010115,,,A*7C
$GPRMC,225042.000,A,4741.7927,N,12217.9723,W,0.30,0.00,010115,,,A*7D
$GPRMC,225553.831,A,4741.7917,N,12217.9774,W,0.18,71.47,010115,,,A*4C
$GPRMC,230047.000,A,4741.7883,N,12217.9767,W,0.43,193.96,010115,,,A*73
$GPRMC,230600.000,A,4741.7896,N,12217.9788,W,1.29,336.00,010115,,,A*7C
$GPRMC,231143.000,A,4741.7495,N,12217.9534,W,0.05,159.05,010115,,,A*76
$GPRMC,231547.000,A,4741.7827,N,12217.9718,W,0.14,198.58,010115,,,A*7A
$GPRMC,232048.000,A,4741.7761,N,12217.9633,W,0.18,70.55,010115,,,A*40
$GPRMC,232542.298,A,4741.7845,N,12217.9798,W,8.65,152.41,010115,,,A*73
$GPRMC,233059.000,A,4741.7836,N,12217.9599,W,2.09,16.53,010115,,,A*4B
$GPRMC,233543.141,A,4741.7903,N,12217.9854,W,0.82,309.64,010115,,,A*72
$GPRMC,234056.000,A,4741.8020,N,12217.9853,W,1.17,332.26,010115,,,A*73
$GPRMC,234548.947,A,4741.8025,N,12217.9775,W,0.77,39.85,010115,,,A*4B
$GPRMC,235101.880,A,4741.7881,N,12217.9827,W,0.10,99.59,010115,,,A*42
$GPRMC,235602.795,A,4741.7907,N,12217.9756,W,0.23,271.00,010115,,,A*73
